ID_TA;cuisines;price;price_min;price_max;price_range;work_hours;time_break;work_day_in_week;latitude;longitude;rank;over_rank;reviews_cnt
d1389760;{'European', 'British', 'Vegetarian Friendly', 'Vegan Options'};$$ - $$$;227.0;1061.0;834.0;;0.0;;;;4804.0;17339.0;246.0
d3536001;{'European', 'Spanish', 'Wine Bar'};$$ - $$$;;;;11.428571428571429;0.0;7.0;47.50974;19.02506;1495.0;2802.0;25.0
d968354;{'Vegan Options', 'Steakhouse', 'European', 'Catalan', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;7.0;1.0;7.0;41.37985;2.161465;1127.0;8785.0;452.0
d2475472;{'Central European', 'Cafe', 'European', 'Vegetarian Friendly', 'Austrian'};$;;;;16.0;0.0;7.0;48.214603;16.373446;653.0;3841.0;124.0
d6564847;{'Japanese', 'Seafood', 'Asian', 'Sushi'};$$ - $$$;;;;8.678571428571429;1.0;7.0;45.45807;9.2122;4265.0;6806.0;60.0
d2391940;{'Japanese', 'Seafood', 'Asian', 'Sushi'};;;;;;0.0;;;;;;
d1627154;{'European', 'Portuguese', 'Mediterranean'};$$ - $$$;867.0;1735.0;868.0;4.785714285714286;1.0;7.0;;;172.0;1869.0;233.0
d3159270;{'Bar', 'French', 'European'};$$ - $$$;;;;11.857142857142858;0.0;7.0;48.866123;2.331175;6177.0;15768.0;85.0
d3197972;{'Vegan Options', 'Mediterranean', 'Seafood', 'Central-Italian', 'Vegetarian Friendly', 'Gluten Free Options', 'Romana', 'Lazio', 'Italian'};$$ - $$$;;;;4.285714285714286;1.0;7.0;41.835526;12.5725;2687.0;10410.0;473.0
d7296412;{'European', 'Vegetarian Friendly', 'Central European', 'Swiss'};$$ - $$$;1064.0;5156.0;4092.0;5.357142857142857;1.0;7.0;47.41077;8.540036;674.0;1683.0;46.0
d4605663;{'European', 'Portuguese', 'Mediterranean'};$$ - $$$;;;;6.0;0.0;7.0;;;4596.0;4626.0;95.0
d7911666;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d9584878;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d1123589;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d3675451;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d3869571;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d7178506;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d7917738;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d8826517;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d9753981;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d12344582;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d7595637;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d13001948;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d7100354;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d10057616;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d9809499;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d12864879;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d13163767;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d13316524;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d12671389;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d6419399;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d8709760;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d3541160;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d6915874;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d10499591;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d8308960;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d7992008;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d5433596;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d802308;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d7283485;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d4891254;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d8662229;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d12246125;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d8339795;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d11278601;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d2324293;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d10046023;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d10637959;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d2311038;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d12944877;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d13167937;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d11914502;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d680446;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d3834425;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d7381060;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d7844725;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d1422391;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d1458082;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d12818529;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d12994508;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d10225425;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d11961922;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d12413457;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d1436912;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d12097397;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d5793266;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d2008444;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d4458245;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d11655563;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d2705772;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d5123000;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d1952605;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d5816620;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d5954049;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d824616;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d5038638;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d784342;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d7274029;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d785197;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d1216006;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d12347064;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d1045672;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d6354036;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d8711936;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d5779475;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d7595638;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d12166272;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d1322384;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d3524955;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d10166285;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d1568045;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d6995409;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d12152093;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d8784868;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d13161037;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d7732667;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d7787527;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d1422208;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d10880444;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d2520860;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d10757955;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d1790680;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d801385;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d3320568;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d8762917;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d12873313;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d4070200;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d2154179;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d695142;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d13295123;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d7384852;{'Gastropub', 'Italian'};;;;;;0.0;;;;;;
d4768229;{'Mediterranean', 'European', 'French', 'Portuguese', 'Healthy'};;;;;;0.0;;50.12691;14.38198;3174.0;4683.0;2.0
d10467697;{'Arabic', 'Soups', 'Healthy', 'Street Food', 'Middle Eastern'};$;152.0;682.0;530.0;9.714285714285714;0.0;7.0;37.98206;23.73562;1512.0;2385.0;14.0
d10361497;{'Arabic', 'Soups', 'Healthy', 'Street Food', 'Middle Eastern'};;;;;;0.0;;48.85678;2.37766;15603.0;15768.0;3.0
d2011970;{'Central European', 'Diner', 'International', 'Gastropub', 'Vegetarian Friendly', 'Brew Pub', 'German'};$$ - $$$;520.0;2169.0;1649.0;9.928571428571429;0.0;7.0;48.160065;11.58699;136.0;2884.0;273.0
d7274046;{'Central European', 'Diner', 'International', 'Gastropub', 'Brew Pub', 'German'};;;;;8.0;0.0;7.0;;;9435.0;17339.0;5.0
d2641961;{'Pub', 'Bar', 'Vegetarian Friendly', 'British', 'Quick Bites'};$$ - $$$;;;;13.428571428571429;0.0;7.0;;;402.0;1969.0;356.0
d779028;{'Armenian', 'Mediterranean', 'European', 'Lebanese', 'Eastern European'};$$ - $$$;1301.0;2169.0;868.0;1.7142857142857142;0.0;7.0;45.76736;4.844756;733.0;2613.0;74.0
d12184090;{'Armenian', 'Mediterranean', 'European', 'Lebanese', 'Eastern European'};;;;;;0.0;;;;;;
d3952616;{'Pub', 'Bar', 'International', 'Vegetarian Friendly', 'Pizza'};$$ - $$$;;;;7.142857142857143;0.0;7.0;;;4942.0;17339.0;50.0
d8581478;{'Bar', 'Pub', 'International', 'Pizza'};$;173.0;520.0;347.0;8.0;0.0;7.0;;;8671.0;10457.0;1.0
d5967418;{'Pub', 'Mediterranean', 'Bar', 'International', 'Persian', 'Pizza', 'Middle Eastern'};$$ - $$$;;;;9.642857142857142;0.0;7.0;;;3283.0;17339.0;188.0
d6874281;{'Spanish', 'Mediterranean', 'Deli'};$$ - $$$;;;;10.0;0.0;7.0;41.38285;2.17397;2515.0;8785.0;35.0
d5482458;{'European', 'Spanish', 'Mediterranean'};$$ - $$$;;;;10.0;0.0;7.0;;;5106.0;10457.0;75.0
d9857409;{'Vegan Options', 'Cafe', 'Vegetarian Friendly', 'French', 'Gluten Free Options'};$$ - $$$;347.0;1301.0;954.0;10.571428571428571;0.0;7.0;48.85413;2.3625;612.0;15768.0;144.0
d12075278;{'Cafe'};$$ - $$$;;;;;0.0;;59.914474;10.737603;641.0;1196.0;10.0
d1900184;{'Vegan Options', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options', 'Thai'};$$ - $$$;1025.0;2666.0;1641.0;11.5;0.0;7.0;;;1530.0;17339.0;676.0
d7942049;{'Vegan Options', 'Vegetarian Friendly', 'Fast Food', 'Indian', 'Halal', 'Middle Eastern'};$;;;;13.857142857142858;0.0;7.0;;;1254.0;2117.0;26.0
d5447578;{'Cafe', 'Dessert'};$;;;;12.0;0.0;7.0;;;344.0;529.0;13.0
d4004798;{'Vegan Options', 'Vegetarian Friendly', 'Fast Food', 'American', 'Gluten Free Options', 'Quick Bites', 'Street Food'};$$ - $$$;;;;9.0;0.0;7.0;47.457687;19.047943;73.0;148.0;163.0
d2022480;{'Vegan Options', 'Central European', 'European', 'Vegetarian Friendly', 'German'};$$ - $$$;;;;7.285714285714286;1.0;7.0;48.12569;11.551286;399.0;2884.0;121.0
d13277820;{'Vegan Options', 'Thai', 'Vegetarian Friendly', 'Asian'};$$ - $$$;1301.0;2169.0;868.0;2.571428571428572;0.0;7.0;50.848377;4.364222;680.0;2364.0;45.0
d964403;{'Irish', 'European'};;;;;;0.0;;48.15534;11.5859;1579.0;2884.0;16.0
d7350017;{'Italian', 'Chinese'};;;;;12.0;0.0;7.0;45.48173;9.17332;4628.0;6806.0;5.0
d3774423;{'Japanese', 'Asian', 'Sushi'};$$ - $$$;;;;4.285714285714286;1.0;7.0;48.83867;2.381269;9380.0;15768.0;43.0
d2441656;{'Sushi', 'Seafood', 'Asian', 'American', 'Gluten Free Options', 'Japanese'};$$ - $$$;1640.0;4101.0;2461.0;10.357142857142858;0.0;7.0;;;601.0;17339.0;2133.0
d10477135;{'American'};$$ - $$$;356.0;3564.0;3208.0;5.071428571428571;1.0;7.0;50.07517;14.44508;3633.0;4683.0;17.0
d8457020;{'Cafe', 'European'};$;;;;;0.0;;52.37535;4.883922;113.0;178.0;164.0
d2509204;{'Pub', 'Bar', 'International', 'Vegetarian Friendly', 'British'};$$ - $$$;513.0;2358.0;1845.0;14.5;0.0;7.0;;;4674.0;17339.0;275.0
d10047229;{'Spanish'};$$ - $$$;694.0;2602.0;1908.0;4.0;0.0;7.0;;;3615.0;10457.0;22.0
d8541277;{'Dutch'};$;;;;;0.0;;52.354393;4.872022;1110.0;3656.0;73.0
d3140830;{'Dutch'};;;;;;0.0;;;;;;
d1916260;{'European', 'French'};$$ - $$$;1041.0;3036.0;1995.0;12.714285714285714;0.0;7.0;45.769123;4.847222;824.0;2613.0;161.0
d6104226;{'Vegan Options', 'Central European', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Gluten Free Options', 'Italian'};$$$$;;;;6.571428571428571;1.0;7.0;53.590237;9.987208;125.0;2894.0;169.0
d1894041;{'Steakhouse'};$$ - $$$;;;;9.428571428571429;0.0;7.0;;;7234.0;17339.0;88.0
d7618083;{'Vegan Options', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Gluten Free Options', 'Italian', 'Pizza'};$$ - $$$;;;;9.714285714285714;0.0;7.0;59.915024;10.717722;491.0;1196.0;406.0
d12235049;{'Italian', 'Mediterranean', 'European', 'Pizza'};;;;;;0.0;;52.49991;13.41721;4007.0;5679.0;4.0
d8855706;{'Vegan Options', 'Sushi', 'Seafood', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options', 'Japanese'};$$ - $$$;;;;9.0;0.0;7.0;52.512558;13.394475;205.0;5679.0;484.0
d4139530;{'European', 'Czech', 'Soups', 'Eastern European'};;;;;5.0;0.0;7.0;50.07174;14.44562;4369.0;4683.0;1.0
d10673076;{'Mediterranean', 'Seafood', 'Grill', 'Vegetarian Friendly', 'Portuguese', 'Gluten Free Options'};$;;;;5.0;1.0;7.0;;;101.0;1869.0;319.0
d12399937;{'Spanish', 'International'};$$ - $$$;;;;11.75;0.0;7.0;41.388958;2.167224;7301.0;8785.0;83.0
d12135679;{'Spanish', 'International'};;;;;;0.0;;;;;;
d2248950;{'Vegan Options', 'Cafe', 'European', 'Vegetarian Friendly', 'Gluten Free Options'};$;;;;9.142857142857142;0.0;7.0;52.529987;13.383801;739.0;5679.0;80.0
d1336036;{'European', 'Seafood', 'French', 'Contemporary', 'Healthy'};$$ - $$$;1515.0;3030.0;1515.0;6.142857142857143;1.0;7.0;48.851784;2.334152;1033.0;15768.0;362.0
d7592981;{'Vegan Options', 'Thai', 'Vegetarian Friendly', 'Asian'};$$ - $$$;;;;8.714285714285714;0.0;7.0;37.970062;23.712456;535.0;2385.0;176.0
d7678199;{'Cafe'};$$ - $$$;;;;;0.0;;;;13076.0;17339.0;15.0
d13294491;{'Vegetarian Friendly', 'African', 'Gluten Free Options'};$$ - $$$;3076.0;5126.0;2050.0;4.571428571428571;1.0;7.0;;;666.0;17339.0;123.0
d12951681;{'Fast Food'};$;;;;;0.0;;52.42205;13.3714;2592.0;5679.0;9.0
d8336444;{'Neapolitan', 'Vegan Options', 'Mediterranean', 'Campania', 'Fast Food', 'Vegetarian Friendly', 'Italian', 'Southern-Italian', 'Pizza'};$;410.0;820.0;410.0;6.214285714285714;0.0;7.0;;;1497.0;17339.0;118.0
d3524003;{'Neapolitan', 'Mediterranean', 'Campania', 'Fast Food', 'Italian', 'Southern-Italian', 'Pizza'};;;;;14.0;0.0;7.0;41.38142;2.16747;;;22.0
d3228506;{'Pub', 'Bar', 'Vegetarian Friendly', 'British', 'Quick Bites'};$$ - $$$;;;;10.285714285714286;0.0;7.0;;;140.0;1969.0;195.0
d8459905;{'Bar', 'British', 'Pub'};;;;;;0.0;;;;;;
d719534;{'Bar', 'British', 'Pub'};;;;;;0.0;;;;;;
d1160436;{'Bar', 'British', 'Pub'};$;;;;8.0;0.0;7.0;41.90233;12.486147;1892.0;10410.0;265.0
d5244326;{'Cantonese', 'Vegetarian Friendly', 'Asian', 'Chinese'};$;;;;7.357142857142857;1.0;7.0;51.59158;0.02795;6972.0;17339.0;61.0
d3208695;{'Pub', 'Vegan Options', 'Bar', 'Vegetarian Friendly', 'Gastropub', 'Gluten Free Options', 'British'};$$ - $$$;;;;11.785714285714286;0.0;7.0;;;241.0;17339.0;1119.0
d7716490;{'Pub'};$$ - $$$;;;;5.428571428571429;0.0;7.0;;;14055.0;17339.0;16.0
d10475810;{'Fast Food'};$;410.0;1025.0;615.0;2.571428571428572;0.0;7.0;;;;;0.0
d2445482;{'Vegetarian Friendly', 'Portuguese', 'Gluten Free Options'};$$ - $$$;867.0;1908.0;1041.0;12.75;0.0;7.0;;;769.0;4626.0;960.0
d12267641;{'Mediterranean'};$;;;;12.428571428571429;0.0;7.0;;;5079.0;10457.0;7.0
d11947277;{'French'};$;;;;;0.0;;48.88644;2.34797;15714.0;15768.0;33.0
d6494862;{'Bar', 'Vegetarian Friendly', 'International'};$$ - $$$;1735.0;4337.0;2602.0;10.0;0.0;7.0;50.079994;14.426254;20.0;4683.0;1201.0
d718491;{'Vegetarian Friendly', 'Chinese'};;;;;;0.0;;;;13475.0;17339.0;6.0
d8726179;{'Sushi'};;;;;;0.0;;52.5221;13.38233;4289.0;5679.0;3.0
d9697252;{'Sushi'};;;;;;0.0;;;;;;
d5509505;{'Thai', 'Asian', 'Sushi'};$;;;;;0.0;;48.15082;11.56481;1881.0;2884.0;12.0
d8646281;{'Vegan Options', 'Chinese', 'Szechuan', 'Asian', 'Vegetarian Friendly'};$;282.0;1418.0;1136.0;12.0;0.0;7.0;50.090836;14.441102;503.0;4683.0;181.0
d7989764;{'French'};;;;;;0.0;;48.85769;2.38441;;;
d5549944;{'French'};;;;;;0.0;;;;;;
d4086773;{'Cafe', 'Spanish', 'Vegan Options'};$$ - $$$;;;;10.571428571428571;0.0;7.0;;;4227.0;10457.0;32.0
d1994729;{'European', 'Seafood', 'Central-Italian', 'Vegetarian Friendly', 'Romana', 'Lazio', 'Italian', 'Pizza'};$$ - $$$;;;;6.571428571428571;1.0;7.0;41.985725;12.406709;3250.0;10410.0;474.0
d12320809;{'Turkish'};;;;;9.714285714285714;0.0;7.0;47.36797;8.53508;1294.0;1683.0;9.0
d12900540;{'Turkish'};;;;;;0.0;;;;;;
d3679802;{'Vegan Options', 'Irish', 'Cafe', 'International', 'Vegetarian Friendly', 'Soups'};$;260.0;781.0;521.0;5.357142857142857;0.0;7.0;;;997.0;2117.0;22.0
d8338647;{'Italian'};$;;;;;0.0;;45.48243;9.18456;5176.0;6806.0;6.0
d2295829;{'South American', 'Barbecue', 'Mexican', 'Steakhouse', 'Argentinean', 'Grill', 'Gluten Free Options'};$$ - $$$;1128.0;2082.0;954.0;12.0;0.0;7.0;52.363518;4.884405;1660.0;3656.0;302.0
d12621113;{'South American', 'Barbecue', 'Mexican', 'Steakhouse', 'Argentinean', 'Grill'};;;;;;0.0;;;;;;
d8479434;{'South American', 'Barbecue', 'Mexican', 'Steakhouse', 'Argentinean', 'European', 'Grill', 'British', 'Scottish'};$$$$;;;;2.857142857142857;0.0;7.0;;;15.0;1769.0;382.0
d2484635;{'European', 'Portuguese', 'Mediterranean'};$$ - $$$;;;;16.0;0.0;7.0;;;1533.0;4626.0;201.0
d8747993;{'Cafe', 'Spanish'};$;;;;;0.0;;;;6381.0;10457.0;8.0
d11947590;{'French'};$$ - $$$;;;;;0.0;;48.841133;2.321893;9494.0;15768.0;18.0
d2706664;{'Sushi', 'Spanish', 'Asian', 'Japanese', 'Healthy'};$$ - $$$;909.0;5606.0;4697.0;4.5;1.0;7.0;41.39322;2.153803;4616.0;8785.0;120.0
d5486617;{'Spanish'};$$ - $$$;;;;;0.0;;;;3622.0;10457.0;172.0
d6090361;{'European', 'Pub', 'Belgian'};$$ - $$$;;;;;0.0;;50.81536;4.34102;8.0;15.0;13.0
d5285770;{'Fast Food'};;;;;;0.0;;;;14837.0;17339.0;1.0
d5979459;{'European', 'Portuguese', 'Mediterranean'};$;;;;6.0;1.0;7.0;;;453.0;4626.0;242.0
d7654199;{'European', 'Asian', 'Polish'};$;;;;;0.0;;52.23395;20.99092;1754.0;2793.0;10.0
d790539;{'Vegan Options', 'Mediterranean', 'Vegetarian Friendly', 'Lebanese', 'Gluten Free Options', 'Halal', 'Middle Eastern'};$$ - $$$;1667.0;2273.0;606.0;12.285714285714286;0.0;7.0;41.376514;2.136623;502.0;8785.0;421.0
d3330517;{'Lebanese', 'Mediterranean', 'Middle Eastern'};;;;;;0.0;;;;;;
d1097367;{'Japanese', 'Fast Food', 'Asian', 'Sushi'};$$ - $$$;455.0;1212.0;757.0;3.928571428571429;0.0;7.0;;;8171.0;17339.0;20.0
d5979733;{'Japanese', 'Fast Food', 'Asian', 'Sushi'};;;;;14.857142857142858;0.0;7.0;;;1696.0;1869.0;2.0
d12228422;{'Japanese', 'Fast Food', 'Asian', 'Sushi'};;;;;;0.0;;50.815;4.28098;45.0;80.0;3.0
d7347240;{'Spanish'};$$ - $$$;;;;15.285714285714286;0.0;7.0;;;10119.0;10457.0;31.0
d7315051;{'Spanish'};;;;;;0.0;;;;;;
d7591161;{'Spanish', 'Seafood', 'Peruvian', 'International'};$$ - $$$;;;;11.5;0.0;7.0;;;451.0;4626.0;2083.0
d12035838;{'Pub', 'Bar', 'Vegetarian Friendly', 'Gluten Free Options', 'British'};$$ - $$$;1538.0;2563.0;1025.0;12.857142857142858;0.0;7.0;;;3013.0;17339.0;414.0
d9836588;{'Turkish', 'Vegetarian Friendly', 'Middle Eastern'};$;;;;;0.0;;53.58789;10.04577;1925.0;2894.0;27.0
d7294523;{'Portuguese'};$;;;;9.428571428571429;0.0;7.0;;;1414.0;4626.0;42.0
d2697853;{'Indian', 'Vegetarian Friendly', 'Vegan Options'};$$ - $$$;190.0;665.0;475.0;12.0;0.0;7.0;50.065384;19.939138;259.0;1538.0;273.0
d7332637;{'Vegan Options', 'Mediterranean', 'Spanish', 'Wine Bar', 'International', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;1301.0;2602.0;1301.0;13.714285714285714;0.0;7.0;41.392113;2.169975;1261.0;8785.0;180.0
d731554;{'Indian', 'Vegan Options', 'Vegetarian Friendly', 'Asian'};$$ - $$$;1025.0;2050.0;1025.0;8.5;1.0;7.0;;;4570.0;17339.0;287.0
d733322;{'Vegetarian Friendly', 'Bar', 'Contemporary', 'International'};$$ - $$$;2871.0;4921.0;2050.0;7.928571428571429;1.0;7.0;;;5812.0;17339.0;161.0
d4955445;{'Vegetarian Friendly', 'French', 'European'};$$ - $$$;;;;6.0;0.0;7.0;48.154533;11.573843;288.0;2884.0;85.0
d7124228;{'Chinese'};;;;;;0.0;;50.07609;14.41488;4461.0;4683.0;1.0
d1358702;{'Vegetarian Friendly', 'Chinese'};$;521.0;1735.0;1214.0;12.0;0.0;7.0;52.52025;13.18785;1730.0;5679.0;30.0
d10317272;{'Quick Bites', 'Chinese'};$$ - $$$;;;;;0.0;;55.672462;12.554686;132.0;180.0;79.0
d1074881;{'Chinese', 'Mediterranean', 'Spanish', 'European'};$$$$;;;;4.285714285714286;1.0;7.0;41.390198;2.156974;331.0;8785.0;1509.0
d3438403;{'Barbecue'};$;;;;11.428571428571429;0.0;7.0;41.38293;2.15711;8634.0;8785.0;63.0
d1036990;{'Vegetarian Friendly', 'Vegan Options', 'Indian'};$$ - $$$;;;;12.0;0.0;7.0;52.50006;13.443964;752.0;5679.0;282.0
d10596864;{'American', 'Fast Food', 'Quick Bites'};$;;;;;0.0;;;;121.0;132.0;8.0
d1766203;{'American', 'Fast Food'};;;;;;0.0;;;;;;
d2136726;{'Mediterranean', 'Seafood', 'Pub', 'Soups', 'Italian'};$$ - $$$;;;;6.571428571428571;1.0;7.0;45.49087;9.186829;1848.0;6806.0;311.0
d8786534;{'American'};$;;;;;0.0;;48.877415;2.370242;3604.0;15768.0;219.0
d1889579;{'Vegetarian Friendly', 'Gluten Free Options', 'Austrian'};$$ - $$$;868.0;1735.0;867.0;9.714285714285714;0.0;7.0;48.255074;16.359102;226.0;3841.0;585.0
d2617050;{'Japanese', 'Vegan Options', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;1515.0;2954.0;1439.0;6.0;1.0;7.0;;;314.0;4626.0;488.0
d7231902;{'Japanese', 'Quick Bites', 'Sushi', 'Mexican', 'Italian', 'Asian'};$$ - $$$;;;;10.0;0.0;7.0;52.36723;4.867912;16.0;147.0;2526.0
d5870084;{'Vegetarian Friendly', 'Mediterranean', 'Spanish'};$;;;;11.0;0.0;7.0;41.37565;2.14355;3336.0;8785.0;35.0
d7917295;{'Mediterranean', 'Spanish'};;;;;;0.0;;;;;;
d13061627;{'Mediterranean', 'Spanish'};;;;;;0.0;;;;;;
d2368468;{'Mediterranean', 'Spanish'};;;;;;0.0;;;;;;
d4469183;{'Bar', 'French', 'Pub', 'European'};$;;;;;0.0;;48.85518;2.36015;12797.0;15768.0;16.0
d12904171;{'Mexican'};$$ - $$$;308.0;4614.0;4306.0;11.0;0.0;7.0;;;16440.0;17339.0;1.0
d2241092;{'Danish', 'Bar', 'Scandinavian', 'European'};$$ - $$$;;;;13.285714285714286;0.0;7.0;55.6808;12.587827;1842.0;1970.0;767.0
d9596987;{'Danish', 'Bar', 'Scandinavian', 'European'};;;;;;0.0;;52.24715;21.05588;1527.0;2793.0;5.0
d8590921;{'Vegan Options', 'Vietnamese', 'Asian', 'Vegetarian Friendly', 'Gluten Free Options'};$$ - $$$;;;;6.0;1.0;7.0;48.84027;2.334402;2863.0;15768.0;85.0
d2291656;{'Vegetarian Friendly', 'Pizza', 'European', 'Italian'};$;;;;;0.0;;53.55648;9.92818;1137.0;2894.0;24.0
d10731139;{'Vegetarian Friendly', 'Vegan Options', 'Portuguese', 'European'};$$ - $$$;;;;8.428571428571429;0.0;7.0;48.873463;2.364539;5788.0;15768.0;24.0
d2535863;{'African', 'Caribbean'};$$ - $$$;682.0;3333.0;2651.0;5.285714285714286;0.0;7.0;;;1225.0;1769.0;75.0
d10468769;{'African', 'Caribbean'};;;;;;0.0;;52.51817;13.30524;4212.0;5679.0;4.0
d11827955;{'Italian', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Wine Bar'};$$ - $$$;;;;;0.0;;52.50939;13.46488;3051.0;5679.0;14.0
d7281891;{'Quick Bites', 'American', 'European', 'Vegetarian Friendly', 'Bar', 'Fast Food'};$$ - $$$;;;;;0.0;;52.23051;21.01595;15.0;64.0;233.0
